302
0.00	45.0
0.04	44.2
0.08	43.4
0.12	42.6
0.16	41.8
0.20	41.0
0.24	40.2
0.28	39.4
0.32	38.6
0.36	37.8
0.40	37.0
0.44	36.2
0.48	35.4
0.52	34.6
0.56	33.8
0.60	33.0
0.64	32.2
0.68	31.4
0.72	30.6
0.76	29.8
0.80	29.0
0.84	28.2
0.88	27.4
0.92	26.6
0.96	25.8
1.00	25.0
1.04	24.2
1.08	23.4
1.12	22.6
1.16	21.8
1.20	21.0
1.24	20.2
1.28	19.4
1.32	18.6
1.36	17.8
1.40	17.0
1.44	16.2
1.48	15.4
1.52	14.6
1.56	13.8
1.60	13.0
1.64	12.2
1.68	11.4
1.72	10.6
1.76	9.8
1.80	9.0
1.84	8.2
1.88	7.4
1.92	6.6
1.96	5.8
2.00	5.0
2.04	4.2
2.08	3.4
2.12	2.6
2.16	1.8
2.20	1.0
2.24	0.2
2.28	-0.6
2.32	-1.4
2.36	-2.2
2.40	-3.0
2.44	-3.8
2.48	-4.6
2.52	-5.4
2.56	-6.2
2.60	-7.0
2.64	-7.8
2.68	-8.6
2.72	-9.4
2.76	-10.2
2.80	-11.0
2.84	-11.8
2.88	-12.6
2.92	-13.4
2.96	-14.2
3.00	-15.0
3.04	-15.8
3.08	-16.6
3.12	-17.4
3.16	-18.2
3.20	-19.0
3.24	-19.8
3.28	-20.6
3.32	-21.4
3.36	-22.2
3.40	-23.0
3.44	-23.8
3.48	-24.6
3.52	-25.4
3.56	-26.2
3.60	-27.0
3.64	-27.8
3.68	-28.6
3.72	-29.4
3.76	-30.2
3.80	-31.0
3.84	-31.8
3.88	-32.6
3.92	-33.4
3.96	-34.2
4.00	-35.0
4.04	-35.8
4.08	-36.6
4.12	-37.4
4.16	-38.2
4.20	-39.0
4.24	-39.8
4.28	-40.6
4.32	-41.4
4.36	-42.2
4.40	-43.0
4.44	-43.8
4.48	-44.6
4.52	-45.4
4.56	-46.2
4.60	-47.0
4.64	-47.8
4.68	-48.6
4.72	-49.4
4.76	-50.2
4.80	-51.0
4.84	-51.8
4.88	-52.6
4.92	-53.4
4.96	-54.2
5.00	-55.0
5.04	-55.8
5.08	-56.6
5.12	-57.4
5.16	-58.2
5.20	-59.0
5.24	-59.8
5.28	-60.6
5.32	-61.4
5.36	-62.2
5.40	-63.0
5.44	-63.8
5.48	-64.6
5.52	-65.4
5.56	-66.2
5.60	-67.0
5.64	-67.8
5.68	-68.6
5.72	-69.4
5.76	-70.2
5.80	-71.0
5.84	-71.8
5.88	-72.6
5.92	-73.4
5.96	-74.2
6.00	-75.0
6.00	75.0
6.04	74.2
6.08	73.4
6.12	72.6
6.16	71.8
6.20	71.0
6.24	70.2
6.28	69.4
6.32	68.6
6.36	67.8
6.40	67.0
6.44	66.2
6.48	65.4
6.52	64.6
6.56	63.8
6.60	63.0
6.64	62.2
6.68	61.4
6.72	60.6
6.76	59.8
6.80	59.0
6.84	58.2
6.88	57.4
6.92	56.6
6.96	55.8
7.00	55.0
7.04	54.2
7.08	53.4
7.12	52.6
7.16	51.8
7.20	51.0
7.24	50.2
7.28	49.4
7.32	48.6
7.36	47.8
7.40	47.0
7.44	46.2
7.48	45.4
7.52	44.6
7.56	43.8
7.60	43.0
7.64	42.2
7.68	41.4
7.72	40.6
7.76	39.8
7.80	39.0
7.84	38.2
7.88	37.4
7.92	36.6
7.96	35.8
8.00	35.0
8.04	34.2
8.08	33.4
8.12	32.6
8.16	31.8
8.20	31.0
8.24	30.2
8.28	29.4
8.32	28.6
8.36	27.8
8.40	27.0
8.44	26.2
8.48	25.4
8.52	24.6
8.56	23.8
8.60	23.0
8.64	22.2
8.68	21.4
8.72	20.6
8.76	19.8
8.80	19.0
8.84	18.2
8.88	17.4
8.92	16.6
8.96	15.8
9.00	15.0
9.04	14.2
9.08	13.4
9.12	12.6
9.16	11.8
9.20	11.0
9.24	10.2
9.28	9.4
9.32	8.6
9.36	7.8
9.40	7.0
9.44	6.2
9.48	5.4
9.52	4.6
9.56	3.8
9.60	3.0
9.64	2.2
9.68	1.4
9.72	0.6
9.76	-0.2
9.80	-1.0
9.84	-1.8
9.88	-2.6
9.92	-3.4
9.96	-4.2
10.00	-5.0
10.04	-5.8
10.08	-6.6
10.12	-7.4
10.16	-8.2
10.20	-9.0
10.24	-9.8
10.28	-10.6
10.32	-11.4
10.36	-12.2
10.40	-13.0
10.44	-13.8
10.48	-14.6
10.52	-15.4
10.56	-16.2
10.60	-17.0
10.64	-17.8
10.68	-18.6
10.72	-19.4
10.76	-20.2
10.80	-21.0
10.84	-21.8
10.88	-22.6
10.92	-23.4
10.96	-24.2
11.00	-25.0
11.04	-25.8
11.08	-26.6
11.12	-27.4
11.16	-28.2
11.20	-29.0
11.24	-29.8
11.28	-30.6
11.32	-31.4
11.36	-32.2
11.40	-33.0
11.44	-33.8
11.48	-34.6
11.52	-35.4
11.56	-36.2
11.60	-37.0
11.64	-37.8
11.68	-38.6
11.72	-39.4
11.76	-40.2
11.80	-41.0
11.84	-41.8
11.88	-42.6
11.92	-43.4
11.96	-44.2
12.00	-45.0
