626
0.00	0.0
0.01	0.1
0.02	0.2
0.03	0.3
0.04	0.4
0.05	0.5
0.06	0.6
0.07	0.7
0.08	0.8
0.09	0.9
0.10	1.0
0.11	1.1
0.12	1.2
0.13	1.2
0.14	1.3
0.15	1.4
0.16	1.5
0.17	1.6
0.18	1.7
0.19	1.8
0.20	1.9
0.21	2.0
0.22	2.1
0.23	2.1
0.24	2.2
0.25	2.3
0.26	2.4
0.27	2.5
0.28	2.6
0.29	2.6
0.30	2.7
0.31	2.8
0.32	2.9
0.33	3.0
0.34	3.0
0.35	3.1
0.36	3.2
0.37	3.3
0.38	3.4
0.39	3.4
0.40	3.5
0.41	3.6
0.42	3.7
0.43	3.7
0.44	3.8
0.45	3.9
0.46	4.0
0.47	4.0
0.48	4.1
0.49	4.2
0.50	4.2
0.51	4.3
0.52	4.4
0.53	4.5
0.54	4.5
0.55	4.6
0.56	4.7
0.57	4.7
0.58	4.8
0.59	4.8
0.60	4.9
0.61	5.0
0.62	5.0
0.63	5.1
0.64	5.2
0.65	5.2
0.66	5.3
0.67	5.3
0.68	5.4
0.69	5.5
0.70	5.5
0.71	5.6
0.72	5.6
0.73	5.7
0.74	5.7
0.75	5.8
0.76	5.9
0.77	5.9
0.78	6.0
0.79	6.0
0.80	6.1
0.81	6.1
0.82	6.2
0.83	6.2
0.84	6.3
0.85	6.3
0.86	6.4
0.87	6.4
0.88	6.5
0.89	6.5
0.90	6.6
0.91	6.6
0.92	6.6
0.93	6.7
0.94	6.7
0.95	6.8
0.96	6.8
0.97	6.9
0.98	6.9
0.99	6.9
1.00	7.0
1.01	7.0
1.02	7.1
1.03	7.1
1.04	7.1
1.05	7.2
1.06	7.2
1.07	7.2
1.08	7.3
1.09	7.3
1.10	7.3
1.11	7.4
1.12	7.4
1.13	7.4
1.14	7.5
1.15	7.5
1.16	7.5
1.17	7.6
1.18	7.6
1.19	7.6
1.20	7.7
1.21	7.7
1.22	7.7
1.23	7.7
1.24	7.8
1.25	7.8
1.26	7.8
1.27	7.8
1.28	7.9
1.29	7.9
1.30	7.9
1.31	7.9
1.32	7.9
1.33	8.0
1.34	8.0
1.35	8.0
1.36	8.0
1.37	8.0
1.38	8.1
1.39	8.1
1.40	8.1
1.41	8.1
