1004
0.00	39.9
0.01	39.8
0.02	39.6
0.03	39.5
0.04	39.3
0.05	39.2
0.06	39.0
0.07	38.9
0.08	38.7
0.09	38.6
0.10	38.4
0.11	38.3
0.12	38.2
0.13	38.0
0.14	37.9
0.15	37.7
0.16	37.6
0.17	37.4
0.18	37.3
0.19	37.1
0.20	37.0
0.21	36.8
0.22	36.7
0.23	36.5
0.24	36.4
0.25	36.2
0.26	36.1
0.27	35.9
0.28	35.8
0.29	35.6
0.30	35.5
0.31	35.3
0.32	35.2
0.33	35.0
0.34	34.9
0.35	34.7
0.36	34.6
0.37	34.4
0.38	34.3
0.39	34.2
0.40	34.0
0.41	33.9
0.42	33.7
0.43	33.6
0.44	33.4
0.45	33.3
0.46	33.1
0.47	33.0
0.48	32.8
0.49	32.7
0.50	32.5
0.51	32.4
0.52	32.2
0.53	32.1
0.54	31.9
0.55	31.8
0.56	31.6
0.57	31.5
0.58	31.3
0.59	31.2
0.60	31.0
0.61	30.9
0.62	30.7
0.63	30.6
0.64	30.5
0.65	30.3
0.66	30.2
0.67	30.0
0.68	29.9
0.69	29.7
0.70	29.6
0.71	29.4
0.72	29.3
0.73	29.1
0.74	29.0
0.75	28.8
0.76	28.7
0.77	28.5
0.78	28.4
0.79	28.2
0.80	28.1
0.81	27.9
0.82	27.8
0.83	27.6
0.84	27.5
0.85	27.3
0.86	27.2
0.87	27.0
0.88	26.9
0.89	26.7
0.90	26.6
0.91	26.5
0.92	26.3
0.93	26.2
0.94	26.0
0.95	25.9
0.96	25.7
0.97	25.6
0.98	25.4
0.99	25.3
1.00	25.1
1.01	25.0
1.02	24.8
1.03	24.7
1.04	24.5
1.05	24.4
1.06	24.2
1.07	24.1
1.08	23.9
1.09	23.8
1.10	23.6
1.11	23.5
1.12	23.3
1.13	23.2
1.14	23.0
1.15	22.9
1.16	22.7
1.17	22.6
1.18	22.5
1.19	22.3
1.20	22.2
1.21	22.0
1.22	21.9
1.23	21.7
1.24	21.6
1.25	21.4
1.26	21.3
1.27	21.1
1.28	21.0
1.29	20.8
1.30	20.7
1.31	20.5
1.32	20.4
1.33	20.2
1.34	20.1
1.35	19.9
1.36	19.8
1.37	19.6
1.38	19.5
1.39	19.3
1.40	19.2
1.41	19.0
1.42	18.9
1.43	18.8
1.44	18.6
1.45	18.5
1.46	18.3
1.47	18.2
1.48	18.0
1.49	17.9
1.50	17.7
1.51	17.6
1.52	17.4
1.53	17.3
1.54	17.1
1.55	17.0
1.56	16.8
1.57	16.7
1.58	16.5
1.59	16.4
1.60	16.2
1.61	16.1
1.62	15.9
1.63	15.8
1.64	15.6
1.65	15.5
1.66	15.3
1.67	15.2
1.68	15.0
1.69	14.9
1.70	14.8
1.70	5.8
1.71	5.4
1.72	5.0
1.73	4.6
1.74	4.2
1.75	3.8
1.76	3.4
1.77	3.0
1.78	2.6
1.79	2.2
1.80	1.8
1.81	1.4
1.82	1.0
1.83	0.6
1.84	0.2
1.85	-0.2
1.86	-0.5
1.87	-0.9
1.88	-1.3
1.89	-1.7
1.90	-2.1
1.91	-2.5
1.92	-2.9
1.93	-3.3
1.94	-3.7
1.95	-4.1
1.96	-4.5
1.97	-4.9
1.98	-5.3
1.99	-5.7
2.00	-6.1
2.01	-6.4
2.02	-6.8
2.03	-7.2
2.04	-7.6
2.05	-8.0
2.06	-8.4
2.07	-8.8
2.08	-9.2
2.09	-9.6
2.10	-10.0
2.11	-10.4
2.12	-10.8
