310
0.000	0.0
0.020	-0.1
0.040	-0.2
0.060	-0.3
0.080	-0.5
0.100	-0.6
0.120	-0.8
0.140	-0.9
0.160	-1.1
0.180	-1.2
0.200	-1.4
0.220	-1.6
0.240	-1.7
0.260	-1.9
0.280	-2.1
0.300	-2.3
0.320	-2.5
0.340	-2.7
0.360	-3.0
0.380	-3.2
0.400	-3.4
0.420	-3.7
0.440	-3.9
0.460	-4.2
0.480	-4.4
0.500	-4.7
0.520	-4.9
0.540	-5.2
0.560	-5.5
0.580	-5.8
0.600	-6.1
0.620	-6.4
0.640	-6.7
0.660	-7.0
0.680	-7.3
0.700	-7.7
0.720	-8.0
0.740	-8.3
0.760	-8.7
0.780	-9.1
0.800	-9.4
0.820	-9.8
0.840	-10.2
0.860	-10.5
0.880	-10.9
0.900	-11.3
0.920	-11.7
0.940	-12.1
0.960	-12.5
0.980	-13.0
1.000	-13.4
1.020	-13.8
1.040	-14.3
1.060	-14.7
1.080	-15.1
1.100	-15.6
1.120	-16.1
1.140	-16.5
1.160	-17.0
1.180	-17.5
1.200	-18.0
1.220	-18.5
1.240	-19.0
1.260	-19.5
1.280	-20.0
1.300	-20.5
1.320	-21.1
1.340	-21.6
1.360	-22.1
1.380	-22.7
1.400	-23.3
1.420	-23.8
1.440	-24.4
1.460	-25.0
1.480	-25.5
1.500	-26.1
1.520	-26.7
1.540	-27.3
1.560	-27.9
1.580	-28.5
1.600	-29.2
1.620	-29.8
1.640	-30.4
1.660	-31.1
1.680	-31.7
1.700	-32.4
1.720	-33.0
1.740	-33.7
1.760	-34.3
1.780	-35.0
1.800	-35.7
1.820	-36.4
1.840	-37.1
1.860	-37.8
1.880	-38.5
1.900	-39.2
1.920	-39.9
1.940	-40.7
1.960	-41.4
1.980	-42.2
2.000	-42.9
2.020	-43.7
2.040	-44.4
2.060	-45.2
2.080	-46.0
2.100	-46.7
2.120	-47.5
2.140	-48.3
2.160	-49.1
2.180	-49.9
2.200	-50.7
2.220	-51.6
2.240	-52.4
2.260	-53.2
2.280	-54.1
2.300	-54.9
2.320	-55.8
2.340	-56.6
2.360	-57.5
2.380	-58.4
2.400	-59.2
2.420	-60.1
2.440	-61.0
2.460	-61.9
2.480	-62.8
2.500	-63.7
2.520	-64.6
2.540	-65.6
2.560	-66.5
2.580	-67.4
2.600	-68.4
2.620	-69.3
2.640	-70.3
2.660	-71.2
2.680	-72.2
2.700	-73.2
2.720	-74.2
2.740	-75.1
2.760	-76.1
2.780	-77.1
2.800	-78.1
2.820	-79.2
2.840	-80.2
2.860	-81.2
2.880	-82.2
2.900	-83.3
2.920	-84.3
2.940	-85.4
2.960	-86.4
2.980	-87.5
3.000	-88.6
3.040	-85.0
3.080	-81.4
3.120	-77.9
3.160	-74.4
3.200	-70.9
3.240	-67.5
3.280	-64.2
3.319	-60.8
3.359	-57.5
3.399	-54.3
3.439	-51.1
3.479	-47.9
3.519	-44.7
3.559	-41.6
3.599	-38.6
3.639	-35.5
3.679	-32.6
3.719	-29.6
3.759	-26.7
3.799	-23.8
3.839	-21.0
3.879	-18.2
3.919	-15.5
3.958	-12.7
3.998	-10.1
4.038	-7.4
4.078	-4.8
4.118	-2.3
4.158	0.3
4.198	2.7
4.238	5.2
4.278	7.6
4.318	10.0
4.358	12.3
4.398	14.6
4.438	16.8
4.478	19.1
4.518	21.2
4.558	23.4
4.597	25.5
4.637	27.5
4.677	29.6
4.717	31.5
4.757	33.5
4.797	35.4
4.837	37.3
4.877	39.1
4.917	40.9
4.957	42.6
4.997	44.3
5.037	46.0
5.077	47.6
5.117	49.2
5.157	50.8
5.197	52.3
5.236	53.8
5.276	55.3
5.316	56.7
5.356	58.0
5.396	59.4
5.436	60.6
5.476	61.9
5.516	63.1
5.556	64.3
5.596	65.4
5.636	66.5
5.676	67.6
5.716	68.6
5.756	69.6
5.796	70.5
5.836	71.4
5.875	72.3
5.915	73.1
5.955	73.9
5.995	74.6
6.035	75.4
6.075	76.0
6.115	76.7
6.155	77.3
6.195	77.8
6.235	78.3
6.275	78.8
6.315	79.3
6.355	79.7
6.395	80.0
6.435	80.3
6.475	80.6
6.514	80.9
6.554	81.1
6.594	81.3
6.634	81.4
6.674	81.5
6.714	81.5
6.754	81.6
6.794	81.5
6.834	81.5
6.874	81.4
6.914	81.3
6.954	81.1
6.994	80.9
7.034	80.6
7.074	80.3
7.114	80.0
7.153	79.6
7.193	79.2
7.233	78.8
7.273	78.3
7.313	77.8
7.353	77.2
7.393	76.6
7.433	76.0
7.473	75.3
7.513	74.6
7.553	73.8
7.593	73.0
7.633	72.2
7.673	71.3
7.713	70.4
7.753	69.5
7.792	68.5
7.832	67.5
7.872	66.4
7.912	65.3
7.952	64.2
7.992	63.0
8.032	61.8
8.072	60.5
8.112	59.2
8.152	57.9
8.192	56.5
8.232	55.1
8.272	53.7
8.312	52.2
8.352	50.6
8.392	49.1
8.431	47.5
8.471	45.8
8.511	44.2
8.551	42.4
8.591	40.7
8.631	38.9
8.671	37.1
8.711	35.2
8.751	33.3
8.791	31.3
8.831	29.3
8.871	27.3
8.911	25.3
8.951	23.2
8.991	21.0
9.031	18.8
9.070	16.6
9.110	14.4
9.150	12.1
9.190	9.7
9.230	7.3
9.270	4.9
9.310	2.5
9.350	0.0
