176
0.00	34.9
0.02	34.5
0.04	34.1
0.06	33.7
0.08	33.3
0.10	33.0
0.12	32.6
0.14	32.2
0.16	31.8
0.18	31.4
0.20	31.0
0.22	30.6
0.24	30.2
0.26	29.8
0.28	29.4
0.30	29.0
0.32	28.6
0.34	28.2
0.36	27.8
0.38	27.4
0.40	27.0
0.42	26.6
0.44	26.2
0.46	25.8
0.48	25.4
0.50	25.0
0.52	24.6
0.54	24.2
0.56	23.8
0.58	23.4
0.60	23.0
0.62	22.6
0.64	22.2
0.66	21.8
0.68	21.4
0.70	21.0
0.72	20.6
0.74	20.2
0.76	19.8
0.78	19.4
0.80	19.0
0.82	18.6
0.84	18.2
0.86	17.8
0.88	17.4
0.90	17.0
0.92	16.6
0.94	16.2
0.96	15.8
0.98	15.4
1.00	15.0
1.02	14.6
1.04	14.2
1.06	13.8
1.08	13.4
1.10	13.0
1.12	12.6
1.14	12.2
1.16	11.8
1.18	11.4
1.20	11.0
1.22	10.6
1.24	10.2
1.26	9.8
1.28	9.4
1.30	9.0
1.32	8.6
1.34	8.2
1.36	7.8
1.38	7.4
1.40	7.0
1.42	6.6
1.44	6.2
1.46	5.8
1.48	5.4
1.50	5.0
1.52	4.6
1.54	4.2
1.56	3.8
1.58	3.4
1.60	3.0
1.62	2.6
1.64	2.2
1.66	1.8
1.68	1.4
1.70	1.0
1.72	0.6
1.74	0.2
1.76	-0.2
1.78	-0.6
1.80	-1.0
1.82	-1.4
1.84	-1.8
1.86	-2.2
1.88	-2.6
1.90	-3.0
1.92	-3.4
1.94	-3.8
1.96	-4.2
1.98	-4.6
2.00	-5.0
2.02	-5.4
2.04	-5.8
2.06	-6.2
2.08	-6.6
2.10	-7.0
2.12	-7.4
2.14	-7.8
2.16	-8.2
2.18	-8.6
2.20	-9.0
2.22	-9.4
2.24	-9.8
2.26	-10.2
2.28	-10.6
2.30	-11.0
2.32	-11.4
2.34	-11.8
2.36	-12.2
2.38	-12.6
2.40	-13.0
2.42	-13.4
2.44	-13.8
2.46	-14.2
2.48	-14.6
2.50	-15.0
2.52	-15.4
2.54	-15.8
2.56	-16.2
2.58	-16.6
2.60	-17.0
2.62	-17.4
2.64	-17.8
2.66	-18.2
2.68	-18.6
2.70	-19.0
2.72	-19.4
2.74	-19.8
2.76	-20.2
2.78	-20.6
2.80	-21.0
2.82	-21.4
2.84	-21.8
2.86	-22.2
2.88	-22.6
2.90	-23.0
2.92	-23.4
2.94	-23.8
2.96	-24.2
2.98	-24.6
3.00	-25.0
3.02	-25.4
3.04	-25.8
3.06	-26.2
3.08	-26.6
3.10	-27.0
3.12	-27.4
3.14	-27.8
3.16	-28.2
3.18	-28.6
3.20	-29.0
3.22	-29.4
3.24	-29.8
3.26	-30.2
3.28	-30.6
3.30	-31.0
3.32	-31.4
3.34	-31.8
3.36	-32.2
3.38	-32.6
3.40	-33.0
3.42	-33.3
3.44	-33.7
3.46	-34.1
3.48	-34.5
3.50	-34.9
