301
3.20	0.000e+000	-2.641e+006	6.351e+002
3.24	0.000e+000	-2.615e+006	6.686e+002
3.28	0.000e+000	-2.587e+006	7.016e+002
3.32	0.000e+000	-2.558e+006	7.338e+002
3.36	0.000e+000	-2.528e+006	7.654e+002
3.40	0.000e+000	-2.497e+006	7.963e+002
3.44	0.000e+000	-2.465e+006	8.264e+002
3.48	0.000e+000	-2.431e+006	8.557e+002
3.52	0.000e+000	-2.396e+006	8.842e+002
3.56	0.000e+000	-2.360e+006	9.119e+002
3.60	0.000e+000	-2.323e+006	9.387e+002
3.64	0.000e+000	-2.285e+006	9.647e+002
3.68	0.000e+000	-2.246e+006	9.897e+002
3.72	0.000e+000	-2.206e+006	1.014e+003
3.76	0.000e+000	-2.165e+006	1.037e+003
3.80	0.000e+000	-2.123e+006	1.059e+003
3.84	0.000e+000	-2.080e+006	1.080e+003
3.88	0.000e+000	-2.037e+006	1.100e+003
3.92	0.000e+000	-1.992e+006	1.120e+003
3.96	0.000e+000	-1.947e+006	1.138e+003
4.00	0.000e+000	-1.901e+006	1.154e+003
4.04	0.000e+000	-1.855e+006	1.170e+003
4.08	0.000e+000	-1.808e+006	1.185e+003
4.12	0.000e+000	-1.760e+006	1.198e+003
4.16	0.000e+000	-1.712e+006	1.210e+003
4.20	0.000e+000	-1.663e+006	1.221e+003
4.24	0.000e+000	-1.614e+006	1.231e+003
4.28	0.000e+000	-1.565e+006	1.239e+003
4.32	0.000e+000	-1.515e+006	1.246e+003
4.36	0.000e+000	-1.465e+006	1.252e+003
4.40	0.000e+000	-1.415e+006	1.256e+003
4.44	0.000e+000	-1.365e+006	1.259e+003
4.48	0.000e+000	-1.314e+006	1.260e+003
4.52	0.000e+000	-1.264e+006	1.260e+003
4.56	0.000e+000	-1.214e+006	1.259e+003
4.60	0.000e+000	-1.163e+006	1.256e+003
4.64	0.000e+000	-1.113e+006	1.251e+003
4.68	0.000e+000	-1.063e+006	1.245e+003
4.72	0.000e+000	-1.014e+006	1.238e+003
4.76	0.000e+000	-9.642e+005	1.228e+003
4.80	0.000e+000	-9.153e+005	1.217e+003
4.84	0.000e+000	-8.668e+005	1.205e+003
4.88	0.000e+000	-8.189e+005	1.191e+003
4.92	0.000e+000	-7.716e+005	1.175e+003
4.96	0.000e+000	-7.250e+005	1.157e+003
5.00	0.000e+000	-6.791e+005	1.137e+003
5.04	0.000e+000	-6.340e+005	1.116e+003
5.08	0.000e+000	-5.898e+005	1.093e+003
5.12	0.000e+000	-5.466e+005	1.068e+003
5.16	0.000e+000	-5.044e+005	1.041e+003
5.20	0.000e+000	-4.633e+005	1.013e+003
5.24	0.000e+000	-4.234e+005	9.820e+002
5.28	0.000e+000	-3.847e+005	9.494e+002
5.32	0.000e+000	-3.475e+005	9.149e+002
5.36	0.000e+000	-3.116e+005	8.783e+002
5.40	0.000e+000	-2.772e+005	8.397e+002
5.44	0.000e+000	-2.444e+005	7.991e+002
5.48	0.000e+000	-2.133e+005	7.564e+002
5.52	0.000e+000	-1.840e+005	7.116e+002
5.56	0.000e+000	-1.564e+005	6.646e+002
5.60	0.000e+000	-1.308e+005	6.155e+002
5.64	0.000e+000	-1.072e+005	5.642e+002
5.68	0.000e+000	-8.571e+004	5.107e+002
5.72	0.000e+000	-6.639e+004	4.550e+002
5.76	0.000e+000	-4.934e+004	3.970e+002
5.80	0.000e+000	-3.466e+004	3.367e+002
5.84	0.000e+000	-2.244e+004	2.741e+002
5.88	0.000e+000	-1.276e+004	2.091e+002
5.92	0.000e+000	-5.737e+003	1.418e+002
5.96	0.000e+000	-1.451e+003	7.212e+001
6.00	0.000e+000	0.000e+000	-4.547e-013
6.04	0.000e+000	-1.451e+003	-7.212e+001
6.08	0.000e+000	-5.737e+003	-1.418e+002
6.12	0.000e+000	-1.276e+004	-2.091e+002
6.16	0.000e+000	-2.244e+004	-2.741e+002
6.20	0.000e+000	-3.466e+004	-3.367e+002
6.24	0.000e+000	-4.934e+004	-3.970e+002
6.28	0.000e+000	-6.639e+004	-4.550e+002
6.32	0.000e+000	-8.571e+004	-5.107e+002
6.36	0.000e+000	-1.072e+005	-5.642e+002
6.40	0.000e+000	-1.308e+005	-6.155e+002
6.44	0.000e+000	-1.564e+005	-6.646e+002
6.48	0.000e+000	-1.840e+005	-7.116e+002
6.52	0.000e+000	-2.133e+005	-7.564e+002
6.56	0.000e+000	-2.444e+005	-7.991e+002
6.60	0.000e+000	-2.772e+005	-8.397e+002
6.64	0.000e+000	-3.116e+005	-8.783e+002
6.68	0.000e+000	-3.475e+005	-9.149e+002
6.72	0.000e+000	-3.847e+005	-9.494e+002
6.76	0.000e+000	-4.234e+005	-9.820e+002
6.80	0.000e+000	-4.633e+005	-1.013e+003
6.84	0.000e+000	-5.044e+005	-1.041e+003
6.88	0.000e+000	-5.466e+005	-1.068e+003
6.92	0.000e+000	-5.898e+005	-1.093e+003
6.96	0.000e+000	-6.340e+005	-1.116e+003
7.00	0.000e+000	-6.791e+005	-1.137e+003
7.04	0.000e+000	-7.250e+005	-1.157e+003
7.08	0.000e+000	-7.716e+005	-1.175e+003
7.12	0.000e+000	-8.189e+005	-1.191e+003
7.16	0.000e+000	-8.668e+005	-1.205e+003
7.20	0.000e+000	-9.153e+005	-1.217e+003
7.24	0.000e+000	-9.642e+005	-1.228e+003
7.28	0.000e+000	-1.014e+006	-1.238e+003
7.32	0.000e+000	-1.063e+006	-1.245e+003
7.36	0.000e+000	-1.113e+006	-1.251e+003
7.40	0.000e+000	-1.163e+006	-1.256e+003
7.44	0.000e+000	-1.214e+006	-1.259e+003
7.48	0.000e+000	-1.264e+006	-1.260e+003
7.52	0.000e+000	-1.314e+006	-1.260e+003
7.56	0.000e+000	-1.365e+006	-1.259e+003
7.60	0.000e+000	-1.415e+006	-1.256e+003
7.64	0.000e+000	-1.465e+006	-1.252e+003
7.68	0.000e+000	-1.515e+006	-1.246e+003
7.72	0.000e+000	-1.565e+006	-1.239e+003
7.76	0.000e+000	-1.614e+006	-1.231e+003
7.80	0.000e+000	-1.663e+006	-1.221e+003
7.84	0.000e+000	-1.712e+006	-1.210e+003
7.88	0.000e+000	-1.760e+006	-1.198e+003
7.92	0.000e+000	-1.808e+006	-1.185e+003
7.96	0.000e+000	-1.855e+006	-1.170e+003
8.00	0.000e+000	-1.901e+006	-1.154e+003
8.04	0.000e+000	-1.947e+006	-1.138e+003
8.08	0.000e+000	-1.992e+006	-1.120e+003
8.12	0.000e+000	-2.037e+006	-1.100e+003
8.16	0.000e+000	-2.080e+006	-1.080e+003
8.20	0.000e+000	-2.123e+006	-1.059e+003
8.24	0.000e+000	-2.165e+006	-1.037e+003
8.28	0.000e+000	-2.206e+006	-1.014e+003
8.32	0.000e+000	-2.246e+006	-9.897e+002
8.36	0.000e+000	-2.285e+006	-9.647e+002
8.40	0.000e+000	-2.323e+006	-9.387e+002
8.44	0.000e+000	-2.360e+006	-9.119e+002
8.48	0.000e+000	-2.396e+006	-8.842e+002
8.52	0.000e+000	-2.431e+006	-8.557e+002
8.56	0.000e+000	-2.465e+006	-8.264e+002
8.60	0.000e+000	-2.497e+006	-7.963e+002
8.64	0.000e+000	-2.528e+006	-7.654e+002
8.68	0.000e+000	-2.558e+006	-7.338e+002
8.72	0.000e+000	-2.587e+006	-7.016e+002
8.76	0.000e+000	-2.615e+006	-6.686e+002
8.80	0.000e+000	-2.641e+006	-6.351e+002
8.84	0.000e+000	-2.665e+006	-6.009e+002
8.88	0.000e+000	-2.689e+006	-5.661e+002
8.92	0.000e+000	-2.711e+006	-5.307e+002
8.96	0.000e+000	-2.731e+006	-4.948e+002
9.00	0.000e+000	-2.750e+006	-4.584e+002
9.04	0.000e+000	-2.768e+006	-4.215e+002
9.08	0.000e+000	-2.784e+006	-3.841e+002
9.12	0.000e+000	-2.799e+006	-3.463e+002
9.16	0.000e+000	-2.812e+006	-3.081e+002
9.20	0.000e+000	-2.823e+006	-2.695e+002
9.24	0.000e+000	-2.833e+006	-2.305e+002
9.28	0.000e+000	-2.842e+006	-1.912e+002
9.32	0.000e+000	-2.848e+006	-1.516e+002
9.36	0.000e+000	-2.854e+006	-1.117e+002
9.40	0.000e+000	-2.857e+006	-7.157e+001
9.44	0.000e+000	-2.859e+006	-3.121e+001
9.48	0.000e+000	-2.860e+006	9.358e+000
9.52	0.000e+000	-2.859e+006	5.010e+001
9.56	0.000e+000	-2.856e+006	9.099e+001
9.60	0.000e+000	-2.851e+006	1.320e+002
9.64	0.000e+000	-2.845e+006	1.731e+002
9.68	0.000e+000	-2.838e+006	2.143e+002
9.72	0.000e+000	-2.828e+006	2.555e+002
9.76	0.000e+000	-2.817e+006	2.968e+002
9.80	0.000e+000	-2.804e+006	3.380e+002
9.84	0.000e+000	-2.790e+006	3.792e+002
9.88	0.000e+000	-2.774e+006	4.204e+002
9.92	0.000e+000	-2.756e+006	4.615e+002
9.96	0.000e+000	-2.737e+006	5.024e+002
10.00	0.000e+000	-2.716e+006	5.432e+002
10.04	0.000e+000	-2.694e+006	5.839e+002
10.08	0.000e+000	-2.670e+006	6.244e+002
10.12	0.000e+000	-2.644e+006	6.646e+002
10.16	0.000e+000	-2.616e+006	7.046e+002
10.20	0.000e+000	-2.587e+006	7.444e+002
10.24	0.000e+000	-2.557e+006	7.838e+002
10.28	0.000e+000	-2.525e+006	8.230e+002
10.32	0.000e+000	-2.491e+006	8.618e+002
10.36	0.000e+000	-2.456e+006	9.002e+002
10.40	0.000e+000	-2.419e+006	9.382e+002
10.44	0.000e+000	-2.381e+006	9.758e+002
10.48	0.000e+000	-2.341e+006	1.013e+003
10.52	0.000e+000	-2.300e+006	1.050e+003
10.56	0.000e+000	-2.257e+006	1.086e+003
10.60	0.000e+000	-2.213e+006	1.121e+003
10.64	0.000e+000	-2.167e+006	1.156e+003
10.68	0.000e+000	-2.120e+006	1.191e+003
10.72	0.000e+000	-2.072e+006	1.225e+003
10.76	0.000e+000	-2.022e+006	1.258e+003
10.80	0.000e+000	-1.971e+006	1.291e+003
10.84	0.000e+000	-1.919e+006	1.323e+003
10.88	0.000e+000	-1.866e+006	1.354e+003
10.92	0.000e+000	-1.811e+006	1.384e+003
10.96	0.000e+000	-1.755e+006	1.414e+003
11.00	0.000e+000	-1.698e+006	1.443e+003
11.04	0.000e+000	-1.639e+006	1.471e+003
11.08	0.000e+000	-1.580e+006	1.498e+003
11.12	0.000e+000	-1.520e+006	1.525e+003
11.16	0.000e+000	-1.458e+006	1.550e+003
11.20	0.000e+000	-1.395e+006	1.575e+003
11.24	0.000e+000	-1.332e+006	1.599e+003
11.28	0.000e+000	-1.268e+006	1.621e+003
11.32	0.000e+000	-1.202e+006	1.643e+003
11.36	0.000e+000	-1.136e+006	1.664e+003
11.40	0.000e+000	-1.069e+006	1.683e+003
11.44	0.000e+000	-1.002e+006	1.702e+003
11.48	0.000e+000	-9.332e+005	1.719e+003
11.52	0.000e+000	-8.641e+005	1.735e+003
11.56	0.000e+000	-7.943e+005	1.751e+003
11.60	0.000e+000	-7.240e+005	1.764e+003
11.64	0.000e+000	-6.532e+005	1.777e+003
11.68	0.000e+000	-5.819e+005	1.789e+003
11.72	0.000e+000	-5.101e+005	1.799e+003
11.76	0.000e+000	-4.380e+005	1.808e+003
11.80	0.000e+000	-3.655e+005	1.816e+003
11.84	0.000e+000	-2.927e+005	1.822e+003
11.88	0.000e+000	-2.198e+005	1.827e+003
11.92	0.000e+000	-1.466e+005	1.831e+003
11.96	0.000e+000	-7.333e+004	1.833e+003
12.00	0.000e+000	0.000e+000	1.833e+003
