176
0.00	0.0
0.02	0.7
0.04	1.4
0.06	2.1
0.08	2.7
0.10	3.4
0.12	4.0
0.14	4.7
0.16	5.3
0.18	6.0
0.20	6.6
0.22	7.2
0.24	7.8
0.26	8.4
0.28	9.0
0.30	9.6
0.32	10.2
0.34	10.7
0.36	11.3
0.38	11.8
0.40	12.4
0.42	12.9
0.44	13.4
0.46	14.0
0.48	14.5
0.50	15.0
0.52	15.5
0.54	16.0
0.56	16.4
0.58	16.9
0.60	17.4
0.62	17.8
0.64	18.3
0.66	18.7
0.68	19.1
0.70	19.6
0.72	20.0
0.74	20.4
0.76	20.8
0.78	21.2
0.80	21.6
0.82	21.9
0.84	22.3
0.86	22.7
0.88	23.0
0.90	23.4
0.92	23.7
0.94	24.0
0.96	24.3
0.98	24.7
1.00	25.0
1.02	25.3
1.04	25.5
1.06	25.8
1.08	26.1
1.10	26.4
1.12	26.6
1.14	26.9
1.16	27.1
1.18	27.3
1.20	27.6
1.22	27.8
1.24	28.0
1.26	28.2
1.28	28.4
1.30	28.6
1.32	28.7
1.34	28.9
1.36	29.1
1.38	29.2
1.40	29.4
1.42	29.5
1.44	29.6
1.46	29.7
1.48	29.9
1.50	30.0
1.52	30.1
1.54	30.1
1.56	30.2
1.58	30.3
1.60	30.4
1.62	30.4
1.64	30.5
1.66	30.5
1.68	30.5
1.70	30.6
1.72	30.6
1.74	30.6
1.76	30.6
1.78	30.6
1.80	30.6
1.82	30.5
1.84	30.5
1.86	30.5
1.88	30.4
1.90	30.4
1.92	30.3
1.94	30.2
1.96	30.1
1.98	30.1
2.00	30.0
2.02	29.9
2.04	29.7
2.06	29.6
2.08	29.5
2.10	29.4
2.12	29.2
2.14	29.1
2.16	28.9
2.18	28.7
2.20	28.6
2.22	28.4
2.24	28.2
2.26	28.0
2.28	27.8
2.30	27.6
2.32	27.3
2.34	27.1
2.36	26.9
2.38	26.6
2.40	26.4
2.42	26.1
2.44	25.8
2.46	25.5
2.48	25.3
2.50	25.0
2.52	24.7
2.54	24.3
2.56	24.0
2.58	23.7
2.60	23.4
2.62	23.0
2.64	22.7
2.66	22.3
2.68	21.9
2.70	21.6
2.72	21.2
2.74	20.8
2.76	20.4
2.78	20.0
2.80	19.6
2.82	19.1
2.84	18.7
2.86	18.3
2.88	17.8
2.90	17.4
2.92	16.9
2.94	16.4
2.96	16.0
2.98	15.5
3.00	15.0
3.02	14.5
3.04	14.0
3.06	13.4
3.08	12.9
3.10	12.4
3.12	11.8
3.14	11.3
3.16	10.7
3.18	10.2
3.20	9.6
3.22	9.0
3.24	8.4
3.26	7.8
3.28	7.2
3.30	6.6
3.32	6.0
3.34	5.3
3.36	4.7
3.38	4.0
3.40	3.4
3.42	2.7
3.44	2.1
3.46	1.4
3.48	0.7
3.50	0.0
