311
0.000	-5.3
0.020	-5.6
0.040	-6.0
0.060	-6.3
0.080	-6.6
0.100	-6.9
0.120	-7.2
0.140	-7.6
0.160	-7.9
0.180	-8.2
0.200	-8.5
0.220	-8.9
0.240	-9.2
0.260	-9.5
0.280	-9.8
0.300	-10.2
0.320	-10.5
0.340	-10.8
0.360	-11.1
0.380	-11.4
0.400	-11.8
0.420	-12.1
0.440	-12.4
0.460	-12.7
0.480	-13.1
0.500	-13.4
0.520	-13.7
0.540	-14.0
0.560	-14.3
0.580	-14.7
0.600	-15.0
0.620	-15.3
0.640	-15.6
0.660	-16.0
0.680	-16.3
0.700	-16.6
0.720	-16.9
0.740	-17.3
0.760	-17.6
0.780	-17.9
0.800	-18.2
0.820	-18.5
0.840	-18.9
0.860	-19.2
0.880	-19.5
0.900	-19.8
0.920	-20.2
0.940	-20.5
0.960	-20.8
0.980	-21.1
1.000	-21.5
1.020	-21.8
1.040	-22.1
1.060	-22.4
1.080	-22.7
1.100	-23.1
1.120	-23.4
1.140	-23.7
1.160	-24.0
1.180	-24.4
1.200	-24.7
1.220	-25.0
1.240	-25.3
1.260	-25.6
1.280	-26.0
1.300	-26.3
1.320	-26.6
1.340	-26.9
1.360	-27.3
1.380	-27.6
1.400	-27.9
1.420	-28.2
1.440	-28.6
1.460	-28.9
1.480	-29.2
1.500	-29.5
1.520	-29.8
1.540	-30.2
1.560	-30.5
1.580	-30.8
1.600	-31.1
1.620	-31.5
1.640	-31.8
1.660	-32.1
1.680	-32.4
1.700	-32.7
1.720	-33.1
1.740	-33.4
1.760	-33.7
1.780	-34.0
1.800	-34.4
1.820	-34.7
1.840	-35.0
1.860	-35.3
1.880	-35.7
1.900	-36.0
1.920	-36.3
1.940	-36.6
1.960	-36.9
1.980	-37.3
2.000	-37.6
2.020	-37.9
2.040	-38.2
2.060	-38.6
2.080	-38.9
2.100	-39.2
2.120	-39.5
2.140	-39.9
2.160	-40.2
2.180	-40.5
2.200	-40.8
2.220	-41.1
2.240	-41.5
2.260	-41.8
2.280	-42.1
2.300	-42.4
2.320	-42.8
2.340	-43.1
2.360	-43.4
2.380	-43.7
2.400	-44.0
2.420	-44.4
2.440	-44.7
2.460	-45.0
2.480	-45.3
2.500	-45.7
2.520	-46.0
2.540	-46.3
2.560	-46.6
2.580	-47.0
2.600	-47.3
2.620	-47.6
2.640	-47.9
2.660	-48.2
2.680	-48.6
2.700	-48.9
2.720	-49.2
2.740	-49.5
2.760	-49.9
2.780	-50.2
2.800	-50.5
2.820	-50.8
2.840	-51.1
2.860	-51.5
2.880	-51.8
2.900	-52.1
2.920	-52.4
2.940	-52.8
2.960	-53.1
2.980	-53.4
3.000	-53.7
3.000	90.7
3.040	89.7
3.080	88.8
3.120	87.8
3.160	86.8
3.200	85.9
3.240	84.9
3.280	83.9
3.319	83.0
3.359	82.0
3.399	81.0
3.439	80.1
3.479	79.1
3.519	78.1
3.559	77.2
3.599	76.2
3.639	75.2
3.679	74.3
3.719	73.3
3.759	72.3
3.799	71.4
3.839	70.4
3.879	69.5
3.919	68.5
3.958	67.5
3.998	66.6
4.038	65.6
4.078	64.6
4.118	63.7
4.158	62.7
4.198	61.7
4.238	60.8
4.278	59.8
4.318	58.8
4.358	57.9
4.398	56.9
4.438	55.9
4.478	55.0
4.518	54.0
4.558	53.0
4.597	52.1
4.637	51.1
4.677	50.1
4.717	49.2
4.757	48.2
4.797	47.2
4.837	46.3
4.877	45.3
4.917	44.4
4.957	43.4
4.997	42.4
5.037	41.5
5.077	40.5
5.117	39.5
5.157	38.6
5.197	37.6
5.236	36.6
5.276	35.7
5.316	34.7
5.356	33.7
5.396	32.8
5.436	31.8
5.476	30.8
5.516	29.9
5.556	28.9
5.596	27.9
5.636	27.0
5.676	26.0
5.716	25.0
5.756	24.1
5.796	23.1
5.836	22.2
5.875	21.2
5.915	20.2
5.955	19.3
5.995	18.3
6.035	17.3
6.075	16.4
6.115	15.4
6.155	14.4
6.195	13.5
6.235	12.5
6.275	11.5
6.315	10.6
6.355	9.6
6.395	8.6
6.435	7.7
6.475	6.7
6.514	5.7
6.554	4.8
6.594	3.8
6.634	2.8
6.674	1.9
6.714	0.9
6.754	-0.0
6.794	-1.0
6.834	-2.0
6.874	-2.9
6.914	-3.9
6.954	-4.9
6.994	-5.8
7.034	-6.8
7.074	-7.8
7.114	-8.7
7.153	-9.7
7.193	-10.7
7.233	-11.6
7.273	-12.6
7.313	-13.6
7.353	-14.5
7.393	-15.5
7.433	-16.5
7.473	-17.4
7.513	-18.4
7.553	-19.4
7.593	-20.3
7.633	-21.3
7.673	-22.3
7.713	-23.2
7.753	-24.2
7.792	-25.1
7.832	-26.1
7.872	-27.1
7.912	-28.0
7.952	-29.0
7.992	-30.0
8.032	-30.9
8.072	-31.9
8.112	-32.9
8.152	-33.8
8.192	-34.8
8.232	-35.8
8.272	-36.7
8.312	-37.7
8.352	-38.7
8.392	-39.6
8.431	-40.6
8.471	-41.6
8.511	-42.5
8.551	-43.5
8.591	-44.5
8.631	-45.4
8.671	-46.4
8.711	-47.3
8.751	-48.3
8.791	-49.3
8.831	-50.2
8.871	-51.2
8.911	-52.2
8.951	-53.1
8.991	-54.1
9.031	-55.1
9.070	-56.0
9.110	-57.0
9.150	-58.0
9.190	-58.9
9.230	-59.9
9.270	-60.9
9.310	-61.8
9.350	-62.8
